Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
"4F U-IV-B GMA LOUBEL PLZA 7514 BAGTIKAN & C. ROCES MAKATI, MAKATI",False,achieverslandbaseinc@yahoo.com,False,1/9/2008 to 1/9/2009,ACHIEVERS LANDBASE INC Private Employment Agency,True,PATRICIA S. IGLESIAS,False,Delisted,8979146/896-2905/897-9301,False,,True
"U302-303 MARIUS ARCADIA BLDG L10A-2C RAYMUNDO AVE CANIOGAN, PASIG CITY",False,actsma_inc@yahoo.com,False,8/24/2011 to 8/24/2012,ACHIEVERS OF CAREER IN TECHNOLOGY AND SKILLS MANPOWER AGENCY (ACTSMA) INC Private Employment Agency,True,ARLENE C FLORES,False,Delisted,4774863,False,,True
"UNIT 22B, CHATHAM HOUSE COND, 116 VALERO ST COR RU SALCEDO VILLAGE, MAKATI",False,achieversman@gmail.com,False,5/13/2016 to 5/12/2020,ACHIEVERS OVERSEAS SHIP MANNING AGENCY INC (FORMERLY EASWAYS MARINE INC) Manning Agency,False,KATHYRIN FE D PIOQUINTO,False,Valid License,889-1005,False,,True
697 PINA AVE STA MESA HEIGHTS QUEZON CITY,False,,True,to 9/17/1984,ACK CONSTRUCTION  Construction Contractor,True,MR ANTON C KHO,False,Inactive,611153 / 604893,False,,True
125 M.VELEZ COR E.OSMENA STS CEBU CITY,False,,True,2/7/1996 to 2/8/1998,ACMDC VENTURES INCORPORATED  Construction Contractor,True,MR ANTONIO V CANETE,False,Delisted,,True,,True
2ND FLR AGORA COMM`L COMPLEX N DOMINGO SAN JUAN,False,,True,to,ACME DEVELOPMENT  Construction Contractor,True,MR ALEJANDRO L MEJIA,False,Inactive,,True,,True
FIRST MRTIME PLACE 7458-7460 BAGTICAN ST. MAKATI,False,,True,2/27/2000 to 2/27/2002,ACOMARIT PHILIPPINES INC  Manning Agency,True,CARLOS SALINAS,False,Delisted,8981142 / 8981147,False,,True
#44 FR MARTINEZ ST COR SCT TUAZON BGY OBRERO QC,False,,True,10/17/2002 to 10/16/2006,"ACROSS THE MILES MANPOWER RESOURCES, INC Service Contractor",True,MR. VINCENT B. BALDO,False,Delisted,9287209/ 9287234,False,,True
"R303 305 3F KIMVI BLG 1191 MA OROSA ST ERMITA, MANILA",False,,True,7/22/2008 to 7/22/2012,ACROSS UNIVERSE INTERNATIONAL MANPOWER AGENCY Private Employment Agency,True,TEODORO A. MALLARI,False,Cancelled,3373739,False,,True
"561 CARLOS PALANCA ST QUIAPO, MANILA",False,,True,to 11/10/1984,ACTION MANPOWER MANAGEMENT CORPORATION  Private Employment Agency,True,MR ANTHONY U QUE,False,Forever Banned,,True,,True
GF & 2F 1256 BATANGAS ST BGY SAN ISIDRO MKT,False,,True,3/27/2000 to 3/27/2002,"ACTIVE LINK MANPOWER RESOURCES INTERNATIONAL, INC. Private Employment Agency",True,BUENA B DELA CRUZ,False,Revoked,7294023 / 8171826,False,,True
"GF,#1817 & RM302 #1828 SN MARCELINO ST MALATE MLA",False,antonio_corpuz@hotmail.com,False,12/9/2006 to 12/8/2010,ACTIVE MANPOWER & GENERAL SERVICES Private Employment Agency,True,ANTONIO C CORPUZ,False,Cancelled,5360066,False,,True
RM 201 MERCHANT BLG.509 FAURA ST ERMITA MLA,False,actworks@pacific.net.ph,False,12/4/2006 to 12/3/2010,"ACTIVE WORKS, INC. Private Employment Agency",True,WILFREDO H. PACRES,False,Cancelled,5362172/ 5227417,False,www.activeworks.com.ph,False
"1870 F.T. BENITEZ ST. MALATE, MANILA",False,TESS-ADS@PACIFIC.NET.PH /TESSADS@YAHOO.COM,False,10/18/2007 to 10/17/2011,AD`S OVERSEAS PLACEMENT AGENCY Private Employment Agency,True,MA THERESA P DELA CRUZ,False,Cancelled,559-8538/559-8476,False,,True
RM.202-203 CK SY DIAMOND BLDG. 156 LIBERTAD PASAY,False,,True,8/30/1996 to 8/30/1998,ADAM-C MANPOWER CORPORATION  Private Employment Agency,True,MR RODOLFO V TORRES,False,Delisted,8338822,False,,True
"1101 11F SAGE HSE 110 RUFINO ST LEGASPI VILLAGE, MAKATI",False,adamsonphil@eastern.com.ph,False,10/24/2015 to 10/23/2019,ADAMSON (PHIL) INC Manning Agency,False,MR MILTON A ADAMSON,False,Valid License,(02) 8162316 / 8160794 / 09178907663,False,www.adamsonphil.com,False
"GF RENAISSANCE BLG JALANDONI ST JARO, ILOILO",False,adana_ilo2@yahoo.com/clairemagon@yahoo.com,False,4/28/2012 to 4/27/2016,ADANA MANPOWER SERVICES CORPORATION (FORMERLY ADANA MANPOWER SERVICES) Private Employment Agency,True,EMMA M. VICTORIA,False,Cancelled,(033) 3294424/ 5211570/ 5215791,False,,True
1155A ENRIQUEZ BLDG QUEZON AVE QUEZON CITY,False,,True,12/29/1987 to 12/29/1989,ADARNA MANPOWER & RESOURCES INC  Service Contractor,True,MR ZOSIMO P CASTOR,False,Delisted,,True,,True
"5F PILAR BLDG 148 AMORSOLO ST. LEGASPI VILLAGE, MAKATI",False,addinter@pacific.net.ph,False,3/15/2004 to 3/14/2008,ADD INTERNATIONAL SERVICES INC Service Contractor,True,JACQUES A. DUPASQUIER,False,Delisted,8133000/ 8176754/63,False,add.com.ph,False
SUITE 303 MARDECOR BLDG 509 P.FAURA ERMITA MLA.,False,,True,11/28/1995 to 11/27/1997,ADDISC INTERNATIONAL INC (FOR ADDISC ENTERPRISES INC) Private Employment Agency,True,MR IGNACIO SOL CRUZ II,False,Delisted,501310 / 571570,False,,True
BLG 17 ANNX D MARIANO INDSTRL COMP ALBNG ZPTE RD LAS PIÃ‘AS,False,ANTHONY.CATAJAN@ADEC-GROUP.COM,False,9/7/2007 to 9/7/2008,ADEC TECHNICAL SOLUTIONS INC (FORMERLY AMERICAN DATA EXCHANGE EMPLOYER`S SO Private Employment Agency,True,ANTHONY A. CATAJAN,False,Delisted,8427291,False,WWW.ADEC-TECHNICAL.COM,False
"S601 MA NATIVIDAD BLG 470 TM KALAW COR CORTADA ST ERMITA, MANILA",False,adfil@kyowaflt.com,False,6/7/2017 to 6/6/2021,ADFIL SHIPMANNING & MANAGEMENT CORP Manning Agency,False,CAPT. NILO V. DU,False,Valid License,(02) 5671834 to 35/ 09397804443/ 09175510469,False,,True
"18 MASIGLA ST DILIMAN, QUEZON CITY",False,,True,to 2/22/1984,ADIONG INTERNATIONAL & DEVELOPMENT CORPORATION Construction Contractor,True,ENGR MAMINTAL M ADIONG,False,Cancelled,990954,False,,True
"2F&3F NICFUR BLG 1988 TAFT AVE MALATE, MANILA",False,adman_hr@yahoo.com,False,6/17/2010 to 6/16/2014,"ADMAN HUMAN RESOURCES PLACEMENT AND PROMOTIONS, INC. Private Employment Agency",True,MS ADELAIDA C MANABAT,False,Cancelled,813-1617,False,,True
"S1405 & 1406, ERMITA CENTER BLDG 1350 ROXAS BLVD ERMITA, MANILA",False,manila@avatarmaritime.com/crew@avatarmaritime.com,False,9/9/2016 to 9/8/2020,ADMIMAN MANNING INC Manning Agency,False,MARIA CELESTE E SAGOSO,False,Valid License,5672282/5672292/5672922/ 09292884273/09271497318,False,www.avatarmaritime.com,False
"UNITS 8A & 8B, 8/F, GMA LOU-BEL PLAZA, 7514 BAGTIK SAN ANTONIO VILLAGE, MAKATI",False,admiralmanila@gmail.com,False,4/7/2016 to 4/6/2020,ADMIRAL OVERSEAS EMPLOYMENT CORPORATION Private Employment Agency,False,ELLEN M TIAMZON,False,Valid License,843-1448,False,,True
B16A LT2 PH 111-E LANGARAY COR PADAS KALOOKAN CITY,False,,True,12/14/2002 to 12/13/2006,"ADMIRALE HUMAN RESOURCES, INC. Private Employment Agency",True,ADELMIRA DE LEON UMEDA,False,Delisted,2878792/ 2877967,False,,True
"RMS K & M RAMAGI BLDG 1081 P GIL ST PACO MANILA PACO, MANILA",False,adnanintl1998@gmail.com,False,8/2/2015 to 8/1/2019,ADNAN INTERNATIONAL MANPOWER SERVICES CORPORATION Private Employment Agency,False,LORNA H ELKAHLOUT,False,Valid License,5265564 / 5366543/ 09177440990,False,,True
"2208 SINGALONG ST MALATE, MANILA",False,,True,10/5/1994 to 10/4/1996,ADVANCE ENGINEERING CORPORATION Construction Contractor,True,MR JESUS S MANEGO,False,Delisted,02-802-2501 / 403-4728,False,,True
2F 35-I GENERAL AVE GSIS VILLAGE PROJECT 8 QUEZON CITY,False,info@advancegrouplink.com,False,4/16/2017 to 4/15/2021,ADVANCE GROUP LINK MANPOWER SERVICES INC Private Employment Agency,False,CERES L. RIVERA,False,Valid License,961-6434/ 0939-9250064 (mobile),False,www.advancegrouplink.com,False
"NO 20 REAL ST COR NORTH ROAD CUBAO, QUEZON CITY",False,,True,2/15/2002 to 2/15/2004,ADVANCE MANPOWER INTERNATIONAL Private Employment Agency,True,ELENITA M CORTEZ,False,Delisted,7218175,False,,True
"#5 MORNING GLORY STREET, BRGY. PILAR VILLAGE LAS PIÃ‘AS",False,infoadvanceproductionsinc.com,False,9/24/2015 to 9/23/2019,ADVANCE PRODUCTIONS INC Private Employment Agency,False,MR MAGDALINO Q GADRINAB,False,Valid License,(02)8058716 /8 09177089400 / 09209674755,False,www.advanceproductionsinc.com,False
"S201 2/F PIERRE&PAUL BLDG 505 A FLORES COR MABINI ERMITA, MANILA",False,asims2012@yahoo.com,False,3/29/2016 to 3/28/2020,ADVANCE STEP INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,False,RUEL F LUCAS,False,Valid License,0908-8205650/ 0915-8463112 (mobile),False,,True
"RM. 110 G/F REGINA BLDG., 410 BURKE ST. COR. ESCOL BINONDO, MANILA",False,,True,3/26/2001 to 3/26/2003,ADVENT MARITIME SHIPPING AND GEN. SVCS. INC. (for. ANGELIC MARINE SERVICES  Manning Agency,True,MARIA B ZAPATA,False,Delisted,2454251/ 2454772,False,,True
"8H,7G&4D SANTIAGUEL BLG,182 REAL PAMPLONA, LAS PIÃ‘AS",False,,True,2/26/2002 to 2/26/2004,ADVENTURE PLACEMENT & PROMOTION CO Private Employment Agency,True,JESSICA A QUILAPIO,False,Cancelled,8739611/8735521,False,,True
"UNIT 3-B/C,3F, 1377 A MABINI COR STA MONICA STS ERMITA, MANILA",False,aegeanmpi@gmail.com,False,7/16/2016 to 7/15/2020,AEGEAN CREWING INC (FORMERLY AEGEAN MARINE PROVIDERS INC) Manning Agency,False,BIBIANO O. REYNOSO IV,False,Valid License,5253445 / 5253241,False,,True
"B1 L5, VICTORIA SPRINGVILLE HTS, PH5, MOLINO, BACOOR CITY, CAVITE",False,manning@aegiscrew.com.ph,False,8/6/2015 to 8/5/2019,AEGISCREW MANNING INC(FORMERLY GREAT MARITIME SHIPMANAGEMENT INC) Manning Agency,False,CAPT REYNOLD L TORRES,False,Valid License,(02) 5534668/ (02) 4784458,False,www.aegiscrew.com,False
"2F SAIL CTR COMM COMPLEX NORTH RECLAMATION AREA CEBU CITY, CEBU",False,,True,8/14/2008 to 8/13/2012,AELA INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,RUBY L.BACUS,False,Suspended,(032)2382137,False,,True
3/F MACRIMA BLDG.1666ESCUELA COR.EDSA MKTI CITY,False,,True,1/3/2000 to 12/23/2001,AENAOS SHIPPING SERVICES INC Manning Agency,True,CAPT DANILO P VENIDA,False,Delisted,8821474 / 8821479,False,,True
"GF, YMC BLDG, 2320 PASONG TAMO EXTENSION MAKATI",False,aainternational@pldtdsl.net,False,10/10/2014 to 10/9/2018,"AERO ALLIED INTERNATIONAL, INC. Private Employment Agency",False,MA PAULA L SAN AGUSTIN,False,Valid License,893-8625/843-9616,False,,True
"SUITE 306 MERCHANT CENTER BLDG P.FAURA ERMITA, MANILA",False,,True,6/18/1986 to 6/18/1988,AFFILIATED INTERNATIONAL AGENCIES  Private Employment Agency,True,MS LETICIA B LE MOIGNE,False,Forever Banned,5219443 / 5219445,False,,True
"BUILDING A&B, 2230 SINGALONG STREET MALATE, MANILA",False,afrcorp@pacific.net.ph,False,11/25/2014 to 11/24/2018,AFR RESOURCES & MANPOWER DEVELOPMENT CORP. Private Employment Agency,False,MR ALBERTO F REYES,False,Valid License,4008309/3385754,False,www.afrmanpower.com,False
"R207,207A,211, 213, 217 & 218A, 2/F, GEDISCO CENTR ERMITA, MANILA",False,,True,8/31/2010 to 8/30/2014,AFT INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,BADRIYA S YAHSIN,False,Cancelled,3021104/ 5233150 (telefax),False,,True
UNIT G-41 SOUTH STAR PLAZA SUPERHIGHWAY MAKATI,False,,True,4/8/2001 to 4/7/2003,AGAPE PERSONNEL INTERNATIONAL INC Private Employment Agency,True,RODRIGO P GOMEZ,False,Delisted,8171201 / 8437112,False,,True
"814 EARNSHAW ST SAMPALOC, MANILA",False,,True,to 3/12/1984,AGE CONSTRUCTION COMPANY INC (ACE GLOBE MGT & SERVICES INC) Construction Contractor,True,MR EDUARDO ESCOBAR JR,False,Inactive,611687,False,,True
"ROOM 208 2ND FLOOR L & S BUILDING 1414 ROXAS BLVD ERMITA, MANILA",False,aigec2018@gmail.com,False,12/13/2017 to 12/13/2019,AGE INTERNATIONAL GULF EMPLOYMENT CO Private Employment Agency,False,FELIPE DE LEON VENTURA,False,Valid License,(02) 3101080 / 09985650858,False,,True
"1655-1657 ESPANA ST SAMPALOC, MANILA",False,,True,9/4/1996 to 9/3/1998,AGF MANPOWER DEVELOPMENT CORPORATION  Private Employment Agency,True,MR WILFREDO T SALAZAR,False,Delisted,,True,,True
"1175 LORENZO GUERRERO ST COR ARQUIZA ST ERMITA, MANILA",False,,True,to 11/26/1987,AGGREGATE EMPLOYMENT & SERVICES CORPORATION Private Employment Agency,True,MS MARY L YORO,False,Cancelled,5216675,False,,True
"GF AND UNITS 2B & 201, 2/F WOODLAND PARK COND.3906 MAKATI",False,agile@agilecrew.com,False,11/9/2016 to 11/8/2020,AGILE MARITIME RESOURCES INC (FOR PII MARITIME SVCS INC) Manning Agency,False,MS IMELDA BARCELONA,False,Valid License,7381608/ 7381607/ 8890251,False,www.agilecrew.com,False
2F JERR BLG 511 ALONZO ST MALATE MANILA,False,jerr_services@yahoo.com,False,12/19/2014 to 12/18/2018,AGILITY INTERNATIONAL MANPOWER SOLUTION (AIMS) INC (FORMERLY JERR SERVICES) Service Contractor,False,LORENZO P. LANGOMEZ,False,Valid License,5212996 5218928,False,,True
"RMS 400,409,411 GEDISCO CTR 1564 A.MABINI MLA",False,,True,12/14/1993 to 12/13/1995,AGM INTERNATIONAL SERVICES CO  Service Contractor,True,MS VICTORIA M CANLAS,False,Delisted,592555 / 506306,False,,True
"2ND FLOOR, Z.L. BLDG, 834 E. ZOBEL COR J.P. RIZAL  MAKATI",False,amarco1981@yahoo.com,False,5/9/2012 to 5/8/2016,AGUILA MANAGEMENT & RESOURCES CORPORATION Private Employment Agency,True,NORMA DEL MUNDO,False,Cancelled,5533330,False,,True
"1202-I & J, GENERAL LUNA STREET ERMITA, MANILA",False,info@aguinaldoagency.com,False,3/5/2014 to 3/5/2018,AGUINALDO RECRUITMENT AGENCY INC Private Employment Agency,False,ROSEMARIE V POLICARPIO,False,Valid License,5237905/ 5233811,False,www.aguinaldoagency.com,False
137 YAKAL ST MAKATI,False,,True,to 5/24/1985,AGVILL RESOURCES INC  Service Contractor,True,MR RENE AGUILA,False,Delisted,,True,,True
2/F AURORA BLDG ALABANG ZAPOTE ROAD MUNTINLUPA,False,,True,3/18/2002 to 3/18/2004,"AHEAD INTERNATIONAL EMPLOYMENT, INC. Private Employment Agency",True,MA. LOURDES J LASAM,False,Delisted,772-5606,False,,True
S202 2F SEKAI CTR 368 ORTIGAS AVE COR MADISON ST SAN JUAN,False,,True,5/19/2008 to 5/19/2009,AHP RECRUITMENT INTERNATIONAL PHILS CORP Private Employment Agency,True,MICHAEL J. DALUMPINES,False,Delisted,7268776/7233870,False,,True
2ND FLR ENZO BLDG 399 SEN GIL PUYAT AVE MAKATI,False,,True,12/27/1987 to 1/2/1990,AI MANPOWER SERVICES INC (AYALA INT`L MANPOWER SERVICES INC) Service Contractor,True,MR ENRIQUE ZOBEL,False,Delisted,8162633 / 8162641,False,,True
"GROUND FLOOR, #43 KAMUNING ROAD QUEZON CITY",False,aimhighintlplacementcorp.aimhigh@yahoo.com,False,12/18/2014 to 12/17/2018,AIM HIGH INTERNATIONAL PLACEMENT CORPORATION Private Employment Agency,True,,True,Cancelled,(02) 3986244,False,,True
"U-C 7/F UNIOIL CTR CONDO MUNTINLUPA CITY AYALA ALABANG, MUNTINLUPA",False,,True,12/12/2008 to 6/11/2009,AIM MANILA FEDERATED INC Private Employment Agency,True,RAUL ENRIQUE B.CONCEPCION,False,Delisted,7712003-2007,False,,True
3F MARINE CTRL BLDG MAGALLANES ST INTRAMUROS MANIL,False,,True,7/30/1997 to 7/30/1999,AIMS SHIPMANAGEMENT CORPORATION  Manning Agency,True,NIERESA A CABAHUG,False,Delisted,5268004 / 5273760,False,,True
"RM 505 GEDISCO TERRACE,1148 R BLVD. ERMITA, MANILA",False,,True,12/18/2000 to 12/18/2002,AIMS WORLD MANAGEMENT CORP. Private Employment Agency,True,NIERESA A CABAHUG,False,Cancelled,3022570 (TELEFAX),False,,True
"2646-A TAFT AVE MALATE, MANILA",False,,True,to 12/3/1989,AIR SEA MULTI-SERVICES CORPORATION  Private Employment Agency,True,MR FRANK P SANTOS,False,Delisted,,True,,True
"4F DIONES BLDG 3709 BAUTISTA ST PALANAN, MAKATI",False,,True,6/30/2003 to 6/29/2007,"AIRA INTERNATIONAL AGENCY, INC.(FORMERLY ALGHAMDI INTL REC AGENCY INC) Private Employment Agency",True,MARIAM SALIK,False,Cancelled,7298496 / 7298498,False,,True
NO. 142 MINDANAO AVE. QUEZON CITY,False,,True,4/6/2000 to 4/6/2002,AIRBUS MANPOWER SERVICES  Private Employment Agency,True,JOY G MAGDURULAN,False,Revoked,9208518 / 9208522,False,,True
"R202,205,208,300A&302 GEDISCO 1564 MABINI ST ERMITA, MANILA",False,aisis_manpowerinc@yahoo.com,False,6/7/2010 to 6/6/2014,"AISIS INTERNATIONAL MANPOWER, INC. Private Employment Agency",True,NOEMI B MIRAFLOR,False,Cancelled,5266097/3021019/3021392/3021394,False,,True
SUITE7 GALERIA FUENTE GEN.MAXILOM AVE. CEBU CITY,False,aisyah@cebu.i-next.net & aisyah94@yahoo.com,False,5/25/2003 to 5/24/2007,AISYAH TRADING & SERVICES Private Employment Agency,True,MUHD RASYID BIN ABDULLAH,False,Delisted,(032) 2560655 (telefax)4125185,False,,True
TORRE DE SALCEDO BLDG SALCEDO ST MAKATI,False,,True,to,AJ LEDESMA CONSTRUCTION CORPORATION  Construction Contractor,True,,True,Inactive,858483 / 891635,False,,True
101 TINDALO ST MAKATI MANILA,False,,True,to 1/23/1988,AJE MANAGEMENT & TECHNICAL SERVICES  Private Employment Agency,True,EDILBERTO PONSE,False,Forever Banned,,True,,True
L12 B4 P5B B CRISTOBAL ST GATCHALIAN SUB LAS PIÃ‘AS,False,admin@ajmplacement.com/info@ajmplacement.com,False,5/31/2014 to 5/30/2018,"AJM PLACEMENT & RECRUITMENT AGENCY, INC. Private Employment Agency",False,JENNIFER HIROKO ISHIYAMA,False,Valid License,8297008/ 2380311/ 09176536699/ 09199914828,False,www.ajmplacement.com,False
"MEZZANINE A, C,K. SY DIAMOND BLDG 156 LIBERTAD ST PASAY CITY",False,MAGNO_SEVEN@YAHOO.COM,False,6/29/2006 to 6/28/2010,AKAMON MANPOWER SERVICES INC (FORMERLY SEVEN SEAS MANPOWER SERVICES CORP) Private Employment Agency,True,SINFOROSO T MAGNO JR,False,Delisted,5561156 (TELEFAX),False,,True
2ND FLR SMS ANNEX BLDG G.PUYAT AVE MAKATI,False,,True,9/20/1996 to 9/19/1998,AKAMSA INTERNATIONAL INC  Private Employment Agency,True,SEVERINO C FRANCISCO,False,Delisted,8185796 / 8185797,False,,True
"RM 401 4FLR NFWCP BLDG 962 J LLANES ESCODA ST MALATE, MANILA",False,akirocompany@gmail.com,False,3/5/2017 to 3/4/2021,AKIRO INTERNATIONAL MANPOWER SERVICES CO Private Employment Agency,False,CHRISTINE JOY L ROSARIO,False,Valid License,4980602/ 09952946979,False,,True
MANILA,False,,True,8/24/1998 to 8/23/2000,AL AMEER INTERNATIONAL SERVICES Private Employment Agency,True,MS MA THERESA JAVIER,False,Denied Renewal,5251504 / 5265777,False,,True
RMS.203 & 204 EDSOL SEYER 1175 A.MABINI ERMITA,False,,True,4/21/2000 to 4/20/2002,"AL AMIN INTERNATIONAL MANPOWER SERVICES, INC. Service Contractor",True,MR AMIN S ALI,False,Delisted,5247298/ 5247310,False,,True
"S8,12,14&20 (GF) MIDLAND PLAZA COND, M. ADRIATICO ERMITA, MANILA",False,,True,8/23/2007 to 8/22/2011,AL ANWAR INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,True,ESTELITA P CUADRA,False,Cancelled,526-6226/ 5265749,False,,True
82 UNIT B LIBERTAD ST MANDALUYONG CITY,False,,True,7/25/1996 to 7/24/1998,AL ASSAF INTERNATIONAL MANPOWER MANAGE- MENT & GENERAL SERVICES CORPORATION Service Contractor,True,BERNARDO S LINGAT,False,Delisted,5314054 / 5313321,False,,True
"2656 TAFT AVE. MALATE, MANILA",False,alassal@skyinet.net & alassal@alassalmanpower.com,False,10/18/2014 to 10/17/2018,"AL ASSAL MANPOWER, INC. Service Contractor",False,ARLENE D ALIMORONG,False,Valid License,5363480/ 5266680/ 5239006,False,alassalmanpower.com,False
"RM 1502, METROPOLITAN TOWER, 1746 A MABINI ST MALATE, MANILA",False,alawael.mgt2014@yahoo.com/alawael.mgt2014@gmail.co,False,10/15/2014 to 10/14/2018,"AL AWA`EL INTERNATIONAL MANPOWER, INC. Private Employment Agency",False,ROWENA ROTAIRO-MUHSEN,False,Valid License,3101271/ 0919-2248888/ 0915-3770838 (mobile),False,,True
"RMS 504, 505 & 506 5/F JALANDONI BLDG 1444 A MABIN ERMITA, MANILA",False,alaxaintl@yahoo.com,False,9/5/2017 to 9/5/2019,AL AXA INT'L MANPOWER SERVICES INC Private Employment Agency,False,ALEXANDER D FERNANDEZ,False,Valid License,2427173,False,,True
3RD FLOOR MRDC BLDG 85 GIL PUYAT AVENUE PALANAN MAKATI,False,albatra@albatra-agency.com,False,3/19/2014 to 3/19/2018,AL BATRA RECRUITMENT AGENCY INC. Private Employment Agency,False,,True,Valid License,8875981,False,www.albatra-agency.com,False
U104&301A JOLLILAND CND SN ROQUE ST 670EDSA PASAY PASAY CITY,False,,True,4/9/2009 to 10/28/2009,AL BURJ INTERNATIONAL MANPOWER INC Private Employment Agency,True,JONALYN O. REOLIZO,False,Delisted,8040528,False,,True
"M-1557 & M-1561, LUZ J HENSON BLDG. A MABINI ST. ERMITA, MANILA",False,,True,12/5/2007 to 12/4/2011,AL FARABI MANPOWER SERVICES INC. (FOR AL FARABI MANPOWER SERVICES) Private Employment Agency,True,ROWENA C NUQUI,False,Cancelled,4041426 / 4041427,False,,True
"GF & 2F, AMD TOWER, 1715 F. AGONCILLO ST MALATE, MANILA",False,gizzamanila@yahoo.com,False,3/10/2014 to 3/9/2018,AL GIZZA INTERNATIONAL MANPOWER SERVICES Private Employment Agency,False,VIOLY SOLIVEN KHOLOUL,False,Valid License,5247515/ 526-6502/ 526-7798/ 09173439788,False,,True
"R404,414,416 GEDISCO CTR 1564 A MABINI ST  ERMITA, MANILA",False,sales@alhirsh.com,False,3/23/2004 to 3/22/2008,AL HIRSH MANPOWER SERVICES INC Private Employment Agency,True,OLIVIA M HIRSH,False,Cancelled,4501473/4501475/4501456,False,www.alhirsh.com,False
"GROUND FLOOR, LLIZK BUILDING, 428 U.N. AVENUE ERMITA, MANILA",False,aljazira_saeed@yahoo.com,False,6/17/2014 to 6/16/2018,AL JAZIRA MANPOWER SERVICES Service Contractor,False,LEAH V ALQAHTANI,False,Valid License,2540405 / 2540406 / 09178379877,False,www.aljaziramanpower.com,False
2630 ROCKEFELLER ST MAKATI,False,,True,to 12/13/1987,AL KHALEEJ INTERNATIONAL  Private Employment Agency,True,MR BERNARDO G MARCHAN,False,Forever Banned,,True,,True
"4F & 6F, KING'S BLG, 2218 F B HARRISON COR WILLIAM PASAY CITY",False,info.ph@almanafinternational.com,False,10/30/2016 to 10/29/2020,AL MANAF INTERNATIONAL MANPOWER CORP (FORMERLY MANAF INTERNATIONAL MANPOWER Private Employment Agency,False,EDWINA L. LIWAG,False,Valid License,2749311 - 12/ 7482845,False,www.almanafinternational.com,False
SUITE 1094-1095 VV SOLIVEN BLDG EDSA SAN JUAN,False,,True,5/21/1986 to 5/21/1988,AL MANPOWER SERVICES & TRADING CORP  Service Contractor,True,MR JULIO A MUTUC,False,Delisted,,True,,True
"R201,202,203&204 JALANDONI BLG, 1444 A. MABINI ERMITA, MANILA",False,AL_MILADI@YAHOO.COM,False,6/8/2007 to 6/7/2011,AL MILADI MANPOWER SERVICES INC Private Employment Agency,True,TESSIE L. ROMBINES,False,Cancelled,5265689/ 5265624,False,,True
"GF, JKK PACIFIC TOWER, 1689 J. BOCOBO STREET MALATE, MANILA",False,almustaqbal.23@gmail.com,False,2/8/2016 to 2/7/2020,AL MUSTAQBAL INTERNATIONAL INC (FORMERLY SC LIBAO INTERNATIONAL PROMOTION A Private Employment Agency,False,CATALINA S CERBITO,False,Valid License,241-1341/ 354-6265,False,,True
