Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
S-401 PARAGON TOWER 531 A. FLORES ST ERMITA MLA,False,,True,6/7/1998 to 6/6/2000,EQUITABLE MANPOWER SERVICES INC  Private Employment Agency,True,CLARITA CASTILLO,False,Delisted,5262687 / 5263851,False,,True
1766-B MA. CLARA ST SAMPALOC MANILA,False,,True,2/23/1994 to 2/23/1996,UNITED MARINE MANAGEMENT  Manning Agency,True,PERFECTO V BAUTISTA,False,Delisted,,True,,True
*491 A GESLANI BLDG P.GIL COR A.MABINI ERMITA MLA,False,,True,3/31/1993 to 3/31/1995,SALEM INTERNATIONAL PLACEMENT AND TRADING SERVICES Service Contractor,True,MS MARIVIC T DOMINGUEZ,False,Delisted,5212503,False,,True
2065 F.T. BENITEZ ST MALATE MANILA,False,,True,8/10/1995 to 2/10/1996,"V.M. ALONZO INTERNATIONAL CO.,INC.  Private Employment Agency",True,MS VICTORIA M ALONZO,False,Delisted,5219146,False,,True
231 RAINTREE MALL 528 GEN MAXI LOM AVE CEBU CITY,False,,True,4/4/2000 to 4/3/2002,"COLLAGE INTERNATIONAL MANPOWER SERVICES LTD., CO. Private Employment Agency",True,ELVIRA D GO,False,Delisted,,True,,True
J.S. BLDG 920 P.GIL ST MALATE MANILA,False,,True,to 3/20/1988,FE MANAGEMENT CONSULTANT  Private Employment Agency,True,MR FERNANDO L EDRALIN,False,Forever Banned,596763,False,,True
"S 600,601 & 608 ERMITA CTR BLDG 1350 ROXAS BLVD ERMITA, MANILA",False,crew@bmcorp.com.ph,False,5/27/2016 to 5/26/2020,BRIDGE MARINE CORPORATION Manning Agency,False,DANNY S TAMPUS,False,Valid License,526-7626/ 5267285/5262112/091756556509/09396398486,False,bmcorp.com.ph,False
"UNIT 9-A CATALINA BLDG, NO 9 NEW YORK ST, PINAGKAI CUBAO, QUEZON CITY",False,mail@cleopatraintl.com,False,5/9/2015 to 5/8/2019,CLEOPATRA INTERNATIONAL PLACEMENT AGENCY INC Private Employment Agency,False,CRISTINA S. HONOR,False,Valid License,632-9423154,False,www.cleopatraintl.com,False
"724 I & K 726 J 3F TANDEM BLDG QUIRINO AVE MALATE, MANILA",False,,True,2/12/2002 to 2/12/2004,ELI INTERNATIONAL MANPOWER SPECIALIST Private Employment Agency,True,EMMANUEL E ZAPANTA,False,Cancelled,5236410 / 3031077,False,,True
"4F FLY ACE CORPORATE CENTER 13 CORAL WAY, CENTRAL PASAY CITY",False,edna.ranara@aviormarine.com,False,9/21/2016 to 9/20/2020,AVIOR MARINE INC (FORMERLY ELMIRA SHIPPING PHILS INC) Manning Agency,False,EDNA L RANARA,False,Valid License,8433277 TO 79 Loc 104 / 09178273635,False,www.aviormarine.com,False
13 GRANADA ST QUEZON CITY,False,,True,11/16/1988 to 11/16/1990,ORIENT GLORIA LINES INC (MS & E SHIPPING INC) Manning Agency,True,CAPT RODOLFO A GUEVARA,False,Delisted,741109,False,,True
"UNIT33 & 35 COLUMBIA TOWER,ORTIGAS AVENUE MANDALUYONG",False,PACSEA@PHILSEAMEN.COM.PH,False,7/24/2016 to 7/23/2020,PACIFIC SEAMEN SERVICES INC Manning Agency,False,TEODORO A CALINGAO,False,Valid License,7263351,False,WWW.PHILSEAMEN.COM.PH,False
"4723 ARELLANO COR Z.ROXAS STS PALANAN, MAKATI",False,GEN@HMS.COM.PH,False,to 4/22/1986,HAMMONIA MARINE SERVICES INC Service Contractor,True,CAPT ALEJO M VINLUAN,False,Delisted,5518870/5518885/5518889,False,,True
"2/F ROS-ALVA BLDG 1870 E RODRIGUEZ SR AVE CUBAO QC CUBAO, QUEZON CITY",False,,True,1/23/2013 to 7/22/2013,UNI-LINK OVERSEAS PLACEMENT AGENCY CORP Private Employment Agency,True,RICHARD B AGBULOS,False,Cancelled,4148806,False,,True
"U-A,GF, OSM II BLG, 1865 TAFT AVE COR REMEDIOS ST MALATE, MANILA",False,kingsmp01@gmail.com,False,3/26/2016 to 3/25/2020,KING`S MANPOWER SERVICES INC Private Employment Agency,False,MS EMELYN D RODULFA,False,Valid License,5229799,False,www.kingsmanpower.com,False
"RM.405 ERMITA BLG.,ARQUIZA COR. ALHAMBRA STS. ERMITA, MANILA",False,,True,9/19/2006 to 9/19/2007,JOBTRADE INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,VIRGINIA L. SANCHEZ,False,Cancelled,5257120 telefax,False,,True
117 AGUIRRE ST LEGASPI COMM`L VILL MAKATI,False,,True,5/17/1990 to 4/27/1991,REYES & LIM COMPANY INC  Philippine Registered Vessel,True,,True,Delisted,8104636 / 8104640,False,,True
MEZZ AA-1 HARMONIC SEVENPLACE 2340 P GIL MANILA,False,PREMIER.LABOR@YAHOO.COM,False,9/18/2006 to 9/18/2007,PREMIER LABOR SEARCH INTERNATIONAL INC Private Employment Agency,True,EPHRAIM S. ALCAZAREN,False,Delisted,5649865 TELEFAX,False,,True
224A EBC BLDG 2 ORTIGAS AVE SAN JUAN MANILA,False,,True,1/18/2002 to 1/16/2004,GOLDEN DRAGON INTERNATIONAL MANPOWER CORPORATION Private Employment Agency,True,VICTOR U. GARCIA,False,Denied Renewal,7214191,False,,True
"614-616 ESTRAUDE ST BINONDO, MANILA",False,lakastao1993_agency@yahoo.com,False,3/8/2016 to 3/7/2020,LAKAS TAO CONTRACT SERVICE LTD. CO. Service Contractor,False,JOSEPHINE T.TAN,False,Valid License,02- 2428439 to 40/ 09178584459,False,,True
6TH FLR MADRIGAL BUILDING ESCOLTA MANILA,False,,True,7/5/1990 to 7/5/1992,APOLLO PHILIPPINE MARITIME TECHNICAL SVS INC Manning Agency,True,MR ANTONIO P MADRIGAL,False,Delisted,402511 / 402515,False,,True
"UNITS 1001-1016 (10F) & 1101-1116 (11F), DE LEON C ERMITA, MANILA",False,info@cardiff-filipinas.com,False,10/20/2015 to 10/19/2019,CARDIFF CREWING FILIPINAS INC (FORMERLY MORE MARITIME AGENCIES INC) Manning Agency,False,REY B ORTEGA,False,Valid License,5160854 5164225 5165946 5161235,False,,True
"UNIT 3, APACIBLE TOWNHOUSES, APACIBLE ST COR GEN L ERMITA, MANILA",False,atcresources.inc@gmail.com,False,12/20/2016 to 12/19/2020,"ATC HUMAN RESOURCES, INC. Private Employment Agency",False,GLENDA I TUMAMPIL,False,Valid License,251-7588/ 09209599375/ 09054721785,False,,True
HERITAGE COND 1851 DR VASQUEZ MALATE MANILA,False,,True,to,MANILA INTERNATIONAL MANPOWER SERVICES  Private Employment Agency,True,MR RODOLFO PALMARES,False,Cancelled,506890 / 585067,False,,True
2F SN ANTONIO BLG WEST TRI ANGLE 1595 Q BLVD QUEZON CITY,False,,True,9/10/2000 to 2/21/2003,ASIAN PROSPERITY LINES INC.  Philippine Registered Vessel,True,MR TRANQUILINO VENTURA JR,False,Expired,9293601 / 9293623,False,,True
"43-A MAIN AVE COR 9TH AVE, MURPHY CUBAO, QUEZON CITY",False,INFO@RRG-INTERNATIONAL,False,5/26/2004 to 5/25/2008,"RRG INTERNATIONAL SERVICES, INC. (FOR: M-COR INTERNATIONAL) Service Contractor",True,MS TERESITA C LOPEZ,False,Delisted,9137760/9137494,False,WWW.RRG-INTERNATIONAL.COM,False
G&A BLDG 2303 PASONG TAMO EXT MAKATI CITY,False,,True,to,CBI PHILIPPINES  Construction Contractor,True,MR ED DUNGO,False,Inactive,889071,False,,True
"RMS 201-3,RG BLDG,1840 E.RODRIGUEZ SR BLVD QUEZON CITY",False,ask_morthyinternational@yahoo.com.ph,False,5/25/2011 to 5/24/2015,MORTHY INTERNATIONAL RECRUITMENT SERVICES Private Employment Agency,True,CATHERINE DE JUAN HON,False,Cancelled,4147173,False,www.morthyinternational.com,False
"5F DON CHUA LAMKO BLG 100 LEVISTE COR H V DELA COS SALCEDO VILLAGE, MAKATI",False,info@ioi.ph,False,6/20/2015 to 6/19/2019,"INTERASIA OUTSOURCE, INC. Private Employment Agency",False,LOURDES Y QUERUBIN,False,Valid License,09178947215 / 09088121660 / 09178854253 / 8122951,False,www.interasiaoutsource.com,False
"G/F 605 PINAGPALA BLG LIMBAS ST GATCHALIAN PARAÃ‘AQUE CITY, PARAÃ‘AQUE",False,www.tugmanpower.com,False,12/22/2003 to 12/21/2007,"TUG MANPOWER INTERNATIONAL, INC. Private Employment Agency",True,SALVADOR F BATOLINIO,False,Delisted,825-0830/826-4102,False,,True
"NAGERONG, LAZI SIQUIJOR SIQUIJOR, SIQUIJOR",False,Lexusinc2002@yahoo.com.ph,False,1/29/2011 to 1/28/2015,LEXUS INC Service Contractor,True,ORPHEUS A. FUA,False,Cancelled,9216534,False,,True
"SUITE 602, BEL-AIR BLDG, 1020 ROXAS BLVD ERMITA, MANILA",False,naimimanpowerservicescorp@yahoo.com.ph,False,2/19/2016 to 2/18/2020,NAIMI MANPOWER SERVICES CORPORATION (FORMERLY NAIMI MANPOWER SERVICES) Private Employment Agency,False,JOSEPHINE E. SARDUA,False,Valid License,353-6438 (TELEFAX),False,,True
"GF (FRONT), 2F & 3F, ISD BLG, 5439 CURIE ST. PALANAN, MAKATI",False,isd@isdphilippines.com,False,10/29/2019 to 10/28/2031,INTERNATIONAL SKILL DEVELOPMENT INC Private Employment Agency,False,MR LEVI S DE MESA,False,Valid License,5511910/5517452/8331242/5501595/8322539,False,www.isdphilippines.com,False
4/F U-4B ONE E-COM CTR PALM COAST AVE MOA BUS PARK PASAY CITY,False,operation@oste.com.ph,False,10/6/2014 to 10/5/2018,OSTE CREWING PHILIPPINES INC Manning Agency,False,JOSE RAMON R. GARCIA,False,Valid License,5567251,False,,True
RM.302-C 3/F TRADE CTR BLDG. P.FAURA ERMITA MLA,False,,True,9/30/1996 to 9/29/1998,DREAMS RECRUITMENT GENERAL SERVICES  Private Employment Agency,True,AMELIA MARCELO,False,Delisted,5268751 / 5268003,False,,True
5522-A BOYLE ST PALANAN MAKATI CITY,False,,True,6/19/1994 to 6/18/1996,ILA INTERNATIONAL SHIPPING & MARINE SVCS INC Manning Agency,True,MS IRMA LUBATON ARAULLO,False,Delisted,5212545 / 5221165,False,,True
"GF(RW), 2F(RW)&5F, GOODLAND BLG, 377 SEN GIL PUYAT MAKATI",False,management.philippines@bwfm.com,False,12/22/2017 to 12/21/2021,BW SHIPPING PHILIPPINES INC. (FOR BERGESEN D Y PHILIPPINES INC) Manning Agency,False,ROSALINDA G CRUZ,False,Valid License,8952469 / 09285039969,False,www.bwphilippines.com,False
"203,208,209 NBT BLG.MABINI COR P.GIL ST MLA",False,,True,10/27/1996 to 10/26/1998,"WOR-K OVERSEAS RESOURCE-KEY, INC.  Private Employment Agency",True,MR PHILIP EDQUIBAN,False,Delisted,5212703,False,,True
"G/F & 2/F 56-B RD. I, PROJ. 6 QUEZON CITY",False,wimsi@numail.org,False,8/23/2014 to 8/22/2018,WILSON INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,False,MS LORNA S REYNOSO,False,Valid License,9297504/9207402/9207404,False,www.wilson-intl.com,False
"28/F, TRIDENT TOWER, 312 SEN. GIL PUYAT AVENUE, MAKATI",False,rck@pldtdsl.net,False,4/26/2015 to 4/25/2019,PHILASIA HUMAN RESOURCES INC Private Employment Agency,False,BABY ADELIZA S ARELLANO,False,Valid License,5523617 / 09175919850,False,,True
"RM210 JOVAN COND,600 SHAW BLV D COR.SAMAT,MAND.",False,,True,3/24/2000 to 3/23/2002,AVITADE INTERNATIONAL MANPOWER SERVICES  Service Contractor,True,MR OSCAR TADENA,False,Delisted,5788058 / 5350771,False,,True
SPACE NO.6 ASA BLDG 579 EDSA COR P.TUAZON CUBAO,False,,True,3/31/1992 to 3/31/1994,GMS MANAGEMENT SERVICES  Service Contractor,True,LOURDES R CANICULA,False,Delisted,789061 / 789065,False,,True
"915 PRES.QUIRINO AVE COR LEON GUINTO ST MALATE, MANILA",False,leonismanning@leonisnav.com.ph,False,7/24/2014 to 7/23/2018,LEONIS NAVIGATION COMPANY INC Manning Agency,False,CAPT HERNANI P. FEUSCA,False,Valid License,5238646-50,False,,True
R101 ERECHEM BLDG SALCEDO ST LEGASPI VILL MAKATI,False,landbased@salvtug.com,False,9/16/2015 to 9/15/2019,MALAYAN TOWAGE & SALVAGE CORPORATION Manning Agency,True,CAPT EDGARDO M GUALBERTO,False,Ceased Operations,813-0696/ 759-2174/ 885-7740,False,www.salvtug.com,False
"915 PRES.QUIRINO AVE COR LEON GUINTO ST MALATE, MANILA",False,leonismanning@leonisnav.com.ph,False,7/24/2004 to 7/23/2010,LEONIS NAVIGATION COMPANY INC Service Contractor,True,CAPT MOBO B PATRICIO,False,Delisted,5238646-50,False,,True
"S206,206A 209 & 211 L & S BLDG, 1414 ROXAS BLVD ERMITA, MANILA",False,info@raqeebasia.com / recruitment1@raqeebasia.com,False,3/8/2016 to 3/7/2020,"RAQEEB UNIVERSAL, INC. (RAQEEB MANAGEMENT ENT.) Service Contractor",False,MS AMMAL G RAQEEB,False,Valid License,5221616 / 5221717/ 0917-8481616/ 092096776(mobile),False,,True
"DELGADO BLDG BONIFACIO DRIVE PORT AREA, MANILA",False,,True,1/1/1950 to 1/1/1984,MATATAG SHIPPING CORPORATION Philippine Registered Vessel,True,MR CESAR P CARANDANG,False,Delisted,4785410 / 4785460,False,,True
"GF(B),3F,4F&5F,THRIFTY REALTY BLG.1923 SN.MARCELIN MALATE, MANILA",False,,True,3/22/2008 to 3/21/2012,SYNERGY INTERNATIONAL MANPOWER PLACEMENT INC (FORMERLY JN INTL PLACEMENT SE Private Employment Agency,True,ALICIA S. LLAMAS,False,Cancelled,5364118/5217177,False,,True
"R703,705 &709 DÃ‘A FELISA SYJUCO BLG1872 REMEDIOS  MALATE, MANILA",False,errelox@errxconsulting.com/info@errxconsulting.com,False,8/13/2014 to 8/13/2018,ERRX RECRUITMENT CONSULTING Private Employment Agency,False,ERWIN R RELOX,False,Valid License,3549341/ 09985366725/ 09064716075 / 09178813868,False,www.errxconsulting.com,False
"2F FELISA BLG 952 PRES QUIRINO AVE COR SAN PASCUAL MALATE, MANILA",False,job_connections@yahoo.com,False,5/18/2017 to 5/18/2019,THE JOBCONNECTIONS INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,False,NICKY JAY M ROM,False,Valid License,3108653,False,www.thejobconnections.com.ph,False
"R201,204,301&303 ESTRELLA COND, 858 SAN ANDRES ST MALATE, MANILA",False,ptjavier@pldtdsl.net / ptjavier@ptjaviergroup.com,False,9/30/2015 to 9/29/2019,PRIMEWORLD MANPOWER AGENCY INC (FORMERLY PRIMEWORLD MANPOWER AGENCY) Private Employment Agency,False,KRISTOFFERGEORGE T JAVIER,False,Valid License,5360774 / 5360775 /2441154/5212233,False,www.ptjaviergroup.com,False
"UNIT B 2/F 1760 AVE CTR, DIAN ST PALANAN, MAKATI",False,,True,4/12/2004 to 4/11/2008,CEBU MANPOWER CORPORATION (FOR.GHAZI TRDG & GEN SVCS (PHIL) INC.) Private Employment Agency,True,ELIZABETH M. PAPAG,False,Cancelled,5517829 (TELEFAX),False,,True
"U-GF-193, SALUSTIANA D.TY TWR, 104 PASEO DE ROXAS LEGASPI VILLAGE, MAKATI",False,arpaphil@pldtdsl.net/arpaphil@yahoo.com,False,5/31/2014 to 5/30/2018,ARPAPHIL SHIPPING CORPORATION Manning Agency,False,NATIVIDAD A. PAPPAS,False,Valid License,8138870/ 813-8871,False,,True
"JEJ BLG 1137 J NAKPIL ST MALATE, MANILA",False,buddy@jejmanpower.com,False,5/13/2016 to 5/12/2020,JEJ INTERNATIONAL MANPOWER SERVICES Private Employment Agency,False,BENEDICTO T JAVIER,False,Valid License,4008787 / 5234812,False,www.jejmanpower.com,False
SUITE 101 EASTGATE CENTRE BLDG. 169 EDSA MANDALUYONG,False,,True,4/1/2002 to 4/14/2004,DAKILA OCEAN NAVIGATION CORP. Philippine Registered Vessel,True,CAPT. EMMANUEL L. REGIO,False,Expired,,True,,True
"3RD FLOOR, ENDRIGA BLDG, 2270 TAFT AVE MALATE, MANILA",False,express@sepi-ph.com,False,4/27/2014 to 4/26/2018,STAR EXPRESS PLACEMENT INC (STAR EXPRESS PLACEMENT & PROMOTION INC) Private Employment Agency,False,CARMELA E. HONRADO,False,Valid License,5219343/ 09178833662,False,www.sepi-ph.com,False
2F BMS BANK BLDG KM.25 ORTIGAS AVE EXT TAYTAY RIZA,False,,True,7/23/1997 to 7/22/1999,"SANTOS BROTHERS AGENCY PHILIPPINES, INC.  Manning Agency",True,MR FELINO P SANTOS,False,Delisted,6600543,False,,True
"#46 UNRUBIA ST., PROJECT 4, QUEZON CITY",False,aroo_irs@yahoo.com,False,8/16/2007 to 8/15/2011,AROO INTERNATIONAL RECRUITMENT SERVICES INC Private Employment Agency,True,RUTH O OBEDOZA,False,Cancelled,913-1043/437-2871,False,,True
2F SANVILL BLDG 2058 LAON-LAAN SAMPALOC MANILA,False,oriental_rom8@yahoo.com/josavi@skydsl.com.ph,False,10/11/2006 to 10/10/2010,ORIENTAL PLACEMENT CENTER INC Private Employment Agency,True,MR JOEL S VILLANUEVA,False,Delisted,7417079 / 7417711,False,,True
"2/F (RIGHT WING), FRC BLDG, PEDRO GIL COR TAFT AVE MALATE, MANILA",False,worldrenowned88@yahoo.com.ph,False,9/25/2014 to 9/25/2018,WORLD RENOWNED MANPOWER SUPPLY INC Private Employment Agency,False,MELBA MIGUEL JEDID,False,Valid License,254-6785/ 09988834279/ 09176847869,False,,True
"2ND & 3RD FLOORS, THE GREGORIAN BLDG 2178 TAFT AVE MANILA",False,b.arcilla@ph.knutsenoas.com,False,5/7/2014 to 5/6/2018,KNUTSEN PHILIPPINES INC (FORMERLY NORTHERN CONFLUENCE SHIP MANAGEMENT INC) Manning Agency,False,BRYANT C ARCILLA,False,Valid License,5278556 / 09088869430,False,www.knutsenphilippines.com,False
425 EBC BLDG ORTIGAS AVE GREENHILLS SAN JUAN,False,,True,2/1/1995 to 1/31/1997,PISCES SHIPPING &MANAGEMENT AGENCY INC  Manning Agency,True,CAPT JOSE MANGABAT,False,Delisted,7224697 / 7228840,False,,True
"U-103-B (GF), MARBELLA II BLG, 2071 ROXAS BLVD MALATE, MANILA",False,allstaff@philcrewing.com.ph,False,3/26/2017 to 3/25/2021,PHIL-CREWING MARITIME SERVICES INC Manning Agency,False,JOSE M AMARILLENTO JR,False,Valid License,5361224/ 3541715/ 3541766,False,,True
"SUITE700 L&S BLG 1414 ROXAS BLVD ERMITA, MANILA",False,,True,2/28/2007 to 8/31/2007,CALIFORNIA NURSES INC Private Employment Agency,True,JOSE MARTIN S. MANOSA,False,Delisted,8516141/8511414,False,,True
3F MLF BLDG 1680 E.R`RIGUEZ SR. BLVD QC,False,,True,1/18/1982 to 11/26/1992,EUPORIA INTERNATIONAL MANPOWER SERVICES (FOR EUPORIA MANPOWER SVCS) Private Employment Agency,True,MR PEPITO A GARCIA,False,Delisted,,True,,True
69 INDUSTRIA BAGUMBAYAN QUEZON CITY,False,,True,to,FILIPINAS (PREFAB BLDG) SYSTEMS INC  Construction Contractor,True,MR FELIPE A CRUZ JR,False,Inactive,706559 / 705802,False,,True
RM.505 5/F PCI BANK BLDG PLAZA LACSON STA CRUZ MLA,False,,True,6/28/2002 to 6/27/2004,SEAGULL MARITIME CORPORATION Manning Agency,True,MR BONIFACIO F GOMEZ,False,Delisted,7338376 to 79,False,,True
"43-C,43-D,43-E MINDANAO AVE QUEZON CITY",False,,True,10/17/2000 to 10/16/2002,PERSONNEL GUIDING FACILITY CO  Service Contractor,True,MARIMEL CANNU-LAO,False,Delisted,4532167 / 9267485,False,,True
"RMS 401 AND 501 PIERRE & PAUL BLG, A. MABINI COR.  ERMITA, MANILA",False,SUNFLOWERMANPOWERCORP@YAHOO.COM.PH,False,10/8/2010 to 10/7/2014,SUNFLOWER MANPOWER CORPORATION (FOR UNO INTL SERVICES INC.) Private Employment Agency,True,,True,Cancelled,3531489,False,,True
20TH CENTURY BLDG 632 SHAW BLVD MANDALUYONG,False,,True,to 10/21/1984,B & M ENGINEERING CORPORATION  Construction Contractor,True,ENGR BENJAMIN L BARBER,False,Forever Banned,,True,,True
"S402 & 407 AP BLDG 1563 AGONCILLO COR P GIL STS ERMITA, MANILA",False,OFW.RECRUITMENT@YAHOO.COM,False,12/29/2010 to 12/28/2014,OFW RECRUITMENT AGENCY Private Employment Agency,True,JENNIFER G. MACAPAGAL,False,Cancelled,5245581,False,,True
"6F & 7F MARITIME PLAZA BLG A FLORES COR CORTADA ST ERMITA, MANILA",False,,True,7/11/2017 to 7/11/2019,SEA GATE NAVIGATION CORPORATION Manning Agency,False,DESIREE PAGE SILLAR,False,Valid License,4056700,False,,True
"U-B&C BMC BLDG I 2387 SOUTH SUPERHIWAY, MANILA",False,,True,12/23/1998 to 12/21/2000,NEW MILLENIUM HUMAN RESOURCES CORP.  Private Employment Agency,True,MA PELAGIA P CHIN,False,Delisted,5232670 / 5210811,False,,True
#16 JUPITER COR ANTARES ST BEL-AIR VILLAGE MAKATI,False,AK@ASIAKONSTRUKT.PH,False,12/6/2013 to 12/5/2017,ASIAN CONSTRUCTION & DEVELOPMENT CORPORATION Construction Contractor,False,MR EDGARDO H ANGELES,False,Valid License,8906337 TO 38/8906359 TO 63,False,,True
"U2B, 2/F EDSA ARCADE, BLK 3, EDSA COR LIBERTAD MANDALUYONG",False,,True,9/21/1999 to 9/19/2001,TOP-SAVERS INTERNATIONAL MANPOWER SERVICES (FOR:SHIN-AN INTL TRDG & Private Employment Agency,True,JANITO C LAVILLA,False,Delisted,3029522,False,,True
"U-604C, 6F VICENTE MADRIGAL BLG, 6793 AYALA AVE MAKATI",False,mym_makati@yahoo.com,False,10/4/2006 to 10/4/2010,MYM INTERNATIONAL MANPOWER AGENCY INC Private Employment Agency,True,PRINCESS ANOSA MORALES,False,Cancelled,392-9467,False,,True
"RM 201, 2/F, LIFESTYLE BLDG, 1928 LEON GUINTO STRE MALATE, MANILA",False,mayanphilippines1986@gmail.com,False,6/5/2012 to 6/4/2016,MAYAN INTERNATIONAL STAFFING AGENCY INC Private Employment Agency,True,SHARON S. BARTE,False,Cancelled,498-0350/3533718/ 0915-9266243 (mobile),False,,True
"STE 600-601 VICTORIA BLDG U.N. AVE MALATE, MANILA",False,,True,9/7/1988 to 9/7/1990,SACCOVA INTERNATIONAL INC  Service Contractor,True,ATTY EDMUNDO CORTEZ,False,Delisted,5218095 / 5218096,False,,True
U-A&B 3F PROSPERITY WEST CTR.92A WEST AVE QC,False,gmvinc@philonline.com & gmventures@yahoo.com,False,4/29/2003 to 4/28/2007,"GM VENTURES, INC Private Employment Agency",True,MS JAIR FLORIZA P GALLEGO,False,Cancelled,4117266/ 4109774,False,geocities.com/gmventuresinc,False
"GF, 1720 A. MABINI ST. MALATE, MANILA",False,SANVILLAMANPOWER@GMAIL.COM,False,5/16/2010 to 11/15/2010,SAN VILLA MANPOWER AGENCY CORPORATION Private Employment Agency,True,RUBEN M. MELGAREJO,False,Cancelled,5215437,False,,True
"U3,4&6 RUBLON BUS. CTR ORTIGAS AVE EXT CAINTA RIZA",False,,True,7/8/2003 to 7/7/2007,KAIZEN ADMINISTRATIVE AND MANPOWER SERVICES INC. Private Employment Agency,True,MR CRISLETON R ESCONDO,False,Cancelled,6553126 / 6569045,False,,True
"ADMIN.BLG.WATPUM,BGY.BAGONG SILANG SAN PEDRO, LAGUNA",False,,True,11/27/2003 to 11/26/2007,FORTUNE TRADE INTERNATIONAL INC Private Employment Agency,True,MS MARIBEL T PADAYAO,False,Suspended,(02)868-1907/868-3357,False,,True
SUITE 1094-1095 VV SOLIVEN BLDG EDSA SAN JUAN,False,,True,5/21/1986 to 5/21/1988,AL MANPOWER SERVICES & TRADING CORP  Service Contractor,True,MR JULIO A MUTUC,False,Delisted,,True,,True
"UNIT B,1727 TOMAS CLAUDIO ST, BRGY BACLARAN PARAÃ‘AQUE",False,rhvplacementagency@yahoo.com,False,2/8/2015 to 2/7/2019,RHV PLACEMENT AGENCY INTL INC Private Employment Agency,False,NATALIO E EBUENG,False,Valid License,8863713 / 09497939323/ 09278220938,False,www.rhvplacementagency.com,False
"ROOM 305 GEDISCO TERRACE 1148 ROXAS BOULEVARD ERMITA, MANILA",False,info.jpm88@gmail.com,False,10/5/2017 to 10/5/2019,JPM88 INTERNATIONAL MANPOWER SERVICES CO Private Employment Agency,False,LJUBOMIR C TAMAYO,False,Valid License,(02) 5855961 / 09955119618 / 09086380938,False,jpm88manpower.com,False
38TH & 39TH FLOORS PETRO MEGA PLAZA 358 SEN GIL PU MAKATI,False,Emmanuel.DeVera@wilhelmsen.com,False,1/27/2016 to 1/26/2020,WILHELMSEN-SMITH BELL MANNING INC (FORMERLY BARBER-SMITH BELL MANNING INC) Manning Agency,False,FAUSTO R PREYSLER JR,False,Valid License,812-8888,False,www.wilhelmsen.com,False
NO.8 JUDGE JIMENEZ ST COR E.RODRIGUEZ AVE QC,False,,True,7/6/1992 to 7/5/1994,LEVERAGE INTERNATIONAL CONSULTANTS INC  Private Employment Agency,True,MS CECILIA A SANCHEZ,False,Delisted,7111071 / 7111073,False,,True
UNIT 7 ANIGER COMPLEX B`FACIO ST SOUTH EX-WAY MKTI,False,,True,6/3/1994 to 6/3/1996,UNITED EFFORT MANPOWER & GENERAL SERVICES INC Private Employment Agency,True,MR JAIME ZARRAGA,False,Cancelled,886860 / 8130777,False,,True
UNIT 4 PALM COURT ST PASAY CITY,False,,True,6/6/2001 to 6/5/2003,REYNA FILIPINA PLACEMENT MANAGEMENT SERVICES CORP. (FOR: MATABALAO REC`T & Private Employment Agency,True,MILDREN A FUNDAN,False,Delisted,8338136 TELEFAX,False,,True
G/F PALACIO GRANDE BLDG G.LUNA COR ANDA INTRAMUROS,False,,True,6/13/1994 to 11/13/1995,STAR OF DAVID TRADING AND CONTRACTING  Private Employment Agency,True,,True,Delisted,9362572,False,,True
